order_id,user_id,order_timestamp,amount
o_582,2082,2026-01-30 09:00:00,19.0
o_583,2088,2026-01-16 09:00:00,49.0
o_584,2089,2026-01-12 14:00:00,49.0
o_585,2100,2026-02-05 11:00:00,99.0
o_586,2101,2026-01-05 14:00:00,49.0
o_587,2105,2026-01-14 11:00:00,99.0
o_588,2105,2026-02-02 11:00:00,99.0
o_589,2106,2026-01-16 17:00:00,149.0
o_590,2107,2026-01-12 09:00:00,99.0
o_591,2108,2026-03-11 12:00:00,149.0
o_592,2114,2026-01-18 16:00:00,149.0
o_593,2115,2026-02-20 11:00:00,149.0
o_594,2117,2026-01-27 17:00:00,19.0
o_595,2119,2026-02-23 09:00:00,19.0
o_596,2120,2026-01-19 13:00:00,99.0
o_597,2120,2026-03-29 11:00:00,99.0
o_598,2121,2026-03-20 09:00:00,49.0
o_599,2125,2026-01-23 10:00:00,149.0
o_600,2125,2026-03-20 13:00:00,149.0
o_601,2129,2026-01-11 15:00:00,149.0
o_602,2129,2026-03-25 10:00:00,99.0
o_603,2130,2026-01-16 10:00:00,49.0
o_604,2130,2026-01-31 13:00:00,99.0
o_605,2130,2026-02-17 13:00:00,19.0
o_606,2132,2026-01-10 18:00:00,99.0
o_607,2132,2026-01-25 13:00:00,49.0
o_608,2133,2026-02-17 16:00:00,19.0
o_609,2134,2026-01-04 12:00:00,149.0
o_610,2137,2026-02-09 17:00:00,49.0
o_611,2138,2026-02-21 17:00:00,49.0
o_612,2140,2026-02-20 18:00:00,19.0
o_613,2141,2026-02-05 18:00:00,49.0
o_614,2143,2026-03-18 13:00:00,149.0
o_615,2145,2026-03-22 14:00:00,19.0
o_616,2147,2026-02-05 17:00:00,49.0
o_617,2149,2026-02-05 13:00:00,49.0
o_618,2150,2026-03-23 15:00:00,149.0
o_619,2152,2026-03-05 18:00:00,149.0
o_620,2153,2026-03-16 13:00:00,19.0
o_621,2156,2026-01-01 10:00:00,49.0
o_622,2156,2026-01-08 12:00:00,19.0
o_623,2157,2026-01-07 10:00:00,19.0
o_624,2157,2026-01-27 10:00:00,149.0
o_625,2158,2026-01-03 17:00:00,149.0
o_626,2158,2026-01-27 13:00:00,99.0
o_627,2158,2026-03-08 12:00:00,49.0
o_628,2158,2026-03-15 10:00:00,149.0
o_629,2162,2026-02-01 13:00:00,19.0
o_630,2162,2026-02-12 13:00:00,149.0
o_631,2164,2026-03-20 10:00:00,149.0
o_632,2165,2026-02-26 17:00:00,19.0
o_633,2167,2026-01-07 18:00:00,149.0
o_634,2168,2026-03-09 14:00:00,19.0
o_635,2169,2026-02-06 10:00:00,19.0
o_636,2170,2026-03-30 18:00:00,49.0
o_637,2172,2026-02-18 11:00:00,99.0
o_638,2173,2026-01-16 09:00:00,99.0
o_639,2175,2026-01-31 09:00:00,19.0
o_640,2178,2026-02-17 10:00:00,149.0
o_641,2179,2026-01-15 12:00:00,99.0
o_642,2181,2026-03-04 14:00:00,49.0
o_643,2181,2026-03-19 09:00:00,19.0
o_644,2183,2026-01-06 10:00:00,99.0
o_645,2187,2026-01-07 17:00:00,149.0
o_646,2187,2026-01-23 13:00:00,99.0
o_647,2189,2026-01-27 16:00:00,99.0
o_648,2189,2026-02-25 18:00:00,99.0
o_649,2190,2026-02-22 17:00:00,99.0
o_650,2196,2026-02-28 09:00:00,99.0
o_651,2197,2026-02-03 10:00:00,49.0
o_652,2201,2026-02-04 09:00:00,19.0
o_653,2205,2026-03-22 11:00:00,19.0
o_654,2207,2026-01-07 10:00:00,19.0
o_655,2209,2026-01-19 12:00:00,19.0
o_656,2210,2026-03-15 16:00:00,149.0
o_657,2211,2026-01-17 13:00:00,19.0
o_658,2212,2026-02-03 13:00:00,99.0
o_659,2215,2026-01-09 18:00:00,49.0
o_660,2216,2026-01-18 12:00:00,49.0
o_661,2216,2026-02-01 15:00:00,49.0
o_662,2217,2026-02-21 15:00:00,99.0
o_663,2223,2026-01-14 12:00:00,19.0
o_664,2223,2026-01-15 18:00:00,149.0
o_665,2227,2026-03-28 10:00:00,149.0
o_666,2228,2026-02-14 14:00:00,99.0
o_667,2230,2026-02-25 12:00:00,19.0
o_668,2232,2026-02-18 15:00:00,19.0
o_669,2234,2026-01-24 16:00:00,149.0
o_670,2235,2026-01-25 14:00:00,149.0
o_671,2242,2026-03-03 18:00:00,99.0
o_672,2242,2026-03-08 16:00:00,99.0
o_673,2244,2026-01-13 12:00:00,149.0
o_674,2245,2026-01-01 17:00:00,99.0
o_675,2245,2026-01-03 11:00:00,99.0
o_676,2246,2026-01-07 16:00:00,149.0
o_677,2246,2026-02-25 14:00:00,149.0
o_678,2252,2026-01-06 18:00:00,49.0
o_679,2255,2026-01-01 12:00:00,49.0
o_680,2255,2026-02-10 17:00:00,19.0
o_681,2257,2026-02-25 11:00:00,99.0
o_682,2259,2026-02-02 12:00:00,149.0
o_683,2262,2026-03-09 18:00:00,19.0
o_684,2265,2026-01-10 11:00:00,99.0
o_685,2265,2026-01-31 14:00:00,19.0
o_686,2267,2026-01-02 15:00:00,149.0
o_687,2267,2026-02-25 11:00:00,99.0
o_688,2269,2026-01-22 16:00:00,99.0
o_689,2271,2026-02-01 15:00:00,149.0
o_690,2273,2026-02-19 11:00:00,99.0
o_691,2274,2026-01-30 17:00:00,49.0
o_692,2275,2026-01-28 11:00:00,19.0
o_693,2276,2026-03-04 16:00:00,49.0
o_694,2279,2026-03-02 15:00:00,99.0
o_695,2279,2026-03-08 17:00:00,19.0
o_696,2279,2026-03-24 16:00:00,149.0
o_697,2280,2026-01-18 12:00:00,149.0
o_698,2286,2026-01-21 12:00:00,49.0
o_699,2287,2026-02-01 10:00:00,49.0
o_700,2292,2026-02-19 11:00:00,49.0
o_701,2292,2026-02-24 15:00:00,19.0
o_702,2292,2026-03-26 12:00:00,19.0
o_703,2296,2026-01-01 10:00:00,99.0
o_704,2299,2026-03-14 14:00:00,149.0
o_705,2301,2026-01-03 10:00:00,99.0
o_706,2301,2026-01-04 10:00:00,99.0
o_707,2304,2026-03-09 14:00:00,99.0
o_708,2305,2026-01-25 10:00:00,99.0
o_709,2305,2026-03-14 18:00:00,149.0
o_710,2308,2026-03-12 16:00:00,149.0
o_711,2308,2026-03-26 10:00:00,49.0
o_712,2309,2026-01-17 17:00:00,149.0
o_713,2310,2026-02-07 09:00:00,19.0
o_714,2314,2026-02-04 14:00:00,49.0
o_715,2314,2026-02-12 14:00:00,19.0
o_716,2315,2026-02-28 15:00:00,149.0
o_717,2316,2026-02-01 16:00:00,19.0
o_718,2317,2026-03-18 09:00:00,49.0
o_719,2318,2026-02-26 18:00:00,49.0
o_720,2320,2026-02-18 15:00:00,149.0
o_721,2325,2026-01-06 09:00:00,99.0
o_722,2326,2026-03-10 11:00:00,19.0
o_723,2332,2026-01-03 15:00:00,149.0
o_724,2339,2026-02-08 13:00:00,19.0
o_725,2344,2026-03-08 11:00:00,149.0
o_726,2347,2026-03-07 18:00:00,149.0
o_727,2348,2026-02-23 16:00:00,19.0
o_728,2353,2026-01-25 16:00:00,99.0
o_729,2355,2026-02-04 11:00:00,149.0
o_730,2358,2026-01-04 15:00:00,149.0
o_731,2358,2026-03-14 17:00:00,49.0
o_732,2360,2026-01-01 13:00:00,19.0
o_733,2364,2026-01-27 12:00:00,19.0
o_734,2366,2026-02-19 18:00:00,19.0
o_735,2367,2026-01-16 14:00:00,149.0
o_736,2370,2026-02-26 10:00:00,149.0
o_737,2373,2026-01-24 10:00:00,99.0
o_738,2373,2026-02-22 15:00:00,19.0
o_739,2377,2026-03-07 16:00:00,49.0
o_740,2379,2026-01-07 11:00:00,99.0
o_741,2380,2026-01-25 12:00:00,49.0
o_742,2381,2026-02-17 16:00:00,149.0
o_743,2384,2026-01-09 16:00:00,149.0
o_744,2388,2026-01-11 10:00:00,19.0
o_745,2389,2026-03-08 10:00:00,19.0
o_746,2390,2026-01-19 18:00:00,99.0
o_747,2390,2026-02-02 16:00:00,99.0
o_748,2390,2026-02-16 09:00:00,99.0
o_749,2394,2026-02-05 17:00:00,49.0
o_750,2401,2026-01-16 10:00:00,49.0
o_751,2402,2026-01-09 16:00:00,99.0
o_752,2404,2026-01-23 11:00:00,149.0
o_753,2404,2026-03-21 09:00:00,99.0
o_754,2405,2026-01-02 18:00:00,49.0
o_755,2409,2026-02-03 15:00:00,19.0
o_756,2409,2026-02-22 13:00:00,99.0
o_757,2410,2026-02-15 13:00:00,19.0
o_758,2411,2026-01-16 09:00:00,99.0
o_759,2411,2026-03-01 17:00:00,19.0
o_760,2412,2026-01-05 18:00:00,19.0
o_761,2415,2026-01-06 17:00:00,49.0
o_762,2415,2026-02-26 14:00:00,99.0
o_763,2417,2026-01-12 13:00:00,149.0
o_764,2417,2026-03-27 11:00:00,99.0
o_765,2419,2026-03-06 16:00:00,99.0
o_766,2421,2026-01-20 13:00:00,99.0
o_767,2422,2026-01-14 14:00:00,99.0
o_768,2423,2026-02-28 10:00:00,149.0
o_769,2424,2026-02-23 12:00:00,99.0
o_770,2429,2026-03-01 12:00:00,99.0
o_771,2429,2026-03-29 18:00:00,19.0
o_772,2430,2026-01-30 17:00:00,149.0
o_773,2430,2026-02-19 15:00:00,49.0
o_774,2430,2026-03-20 14:00:00,99.0
o_775,2431,2026-03-22 11:00:00,49.0
o_776,2432,2026-01-06 09:00:00,49.0
o_777,2435,2026-03-12 10:00:00,49.0
o_778,2436,2026-01-12 15:00:00,49.0
o_779,2437,2026-01-03 15:00:00,99.0
o_780,2440,2026-01-09 10:00:00,149.0
o_781,2442,2026-02-15 15:00:00,99.0
o_782,2444,2026-02-03 13:00:00,99.0
o_783,2448,2026-01-19 17:00:00,99.0
o_784,2448,2026-01-20 12:00:00,49.0
o_785,2450,2026-01-14 13:00:00,149.0
o_786,2451,2026-01-28 12:00:00,149.0
o_787,2452,2026-02-02 13:00:00,19.0
o_788,2454,2026-01-24 11:00:00,19.0
o_789,2461,2026-01-29 15:00:00,49.0
o_790,2462,2026-03-06 16:00:00,149.0
o_791,2463,2026-01-01 11:00:00,149.0
o_792,2463,2026-01-02 16:00:00,49.0
o_793,2464,2026-01-30 17:00:00,149.0
o_794,2466,2026-02-01 18:00:00,149.0
o_795,2470,2026-02-15 10:00:00,19.0
o_796,2471,2026-01-08 16:00:00,19.0
o_797,2471,2026-02-25 18:00:00,49.0
o_798,2473,2026-02-19 10:00:00,99.0
o_799,2475,2026-02-06 16:00:00,149.0
o_800,2476,2026-01-07 11:00:00,149.0
o_801,2477,2026-03-03 16:00:00,149.0
o_802,2478,2026-01-21 11:00:00,19.0
o_803,2481,2026-01-02 09:00:00,149.0
o_804,2481,2026-03-05 11:00:00,49.0
o_805,2485,2026-03-29 17:00:00,99.0
o_806,2487,2026-02-03 12:00:00,99.0
o_807,2489,2026-03-22 14:00:00,99.0
o_808,2491,2026-02-21 16:00:00,99.0
o_809,2492,2026-02-19 12:00:00,149.0
o_810,2493,2026-01-12 11:00:00,99.0
o_811,2494,2026-01-11 17:00:00,49.0
o_812,2496,2026-01-05 15:00:00,49.0
o_813,2497,2026-02-15 11:00:00,99.0
o_814,2499,2026-02-01 18:00:00,49.0
o_815,2500,2026-02-14 10:00:00,49.0
o_816,2502,2026-02-12 17:00:00,99.0
o_817,2505,2026-03-31 12:00:00,19.0
o_818,2506,2026-02-11 18:00:00,19.0
o_819,2508,2026-01-21 14:00:00,149.0
o_820,2508,2026-02-19 10:00:00,99.0
o_821,2511,2026-01-31 10:00:00,149.0
o_822,2511,2026-02-21 11:00:00,99.0
o_823,2518,2026-01-13 16:00:00,19.0
o_824,2524,2026-01-30 10:00:00,99.0
o_825,2524,2026-03-08 18:00:00,149.0
o_826,2527,2026-01-04 16:00:00,99.0
o_827,2527,2026-01-18 16:00:00,99.0
o_828,2530,2026-01-27 09:00:00,149.0
o_829,2533,2026-02-21 15:00:00,99.0
o_830,2533,2026-03-14 09:00:00,49.0
o_831,2534,2026-01-29 10:00:00,99.0
o_832,2537,2026-01-12 15:00:00,149.0
o_833,2537,2026-01-15 18:00:00,99.0
o_834,2538,2026-02-08 13:00:00,19.0
o_835,2539,2026-02-10 17:00:00,19.0
o_836,2545,2026-01-21 13:00:00,19.0
o_837,2550,2026-01-28 18:00:00,19.0
o_838,2550,2026-02-02 17:00:00,49.0
o_839,2550,2026-02-10 13:00:00,149.0
o_840,2550,2026-03-27 17:00:00,149.0
o_841,2552,2026-01-19 12:00:00,19.0
o_842,2552,2026-03-23 12:00:00,99.0
o_843,2553,2026-01-25 12:00:00,99.0
o_844,2554,2026-01-05 13:00:00,149.0
o_845,2555,2026-01-09 09:00:00,99.0
o_846,2556,2026-02-05 15:00:00,149.0
o_847,2556,2026-03-10 14:00:00,19.0
o_848,2560,2026-03-14 12:00:00,49.0
o_849,2562,2026-01-15 13:00:00,149.0
o_850,2562,2026-02-28 16:00:00,149.0
o_851,2562,2026-03-20 12:00:00,149.0
o_852,2564,2026-03-13 10:00:00,99.0
o_853,2567,2026-01-07 13:00:00,149.0
o_854,2567,2026-01-17 13:00:00,149.0
o_855,2571,2026-01-01 10:00:00,19.0
o_856,2573,2026-01-30 17:00:00,99.0
o_857,2576,2026-01-20 10:00:00,99.0
o_858,2576,2026-03-23 18:00:00,99.0
o_859,2578,2026-01-30 12:00:00,149.0
o_860,2579,2026-02-21 09:00:00,19.0
o_861,2581,2026-02-09 15:00:00,99.0
o_862,2582,2026-01-01 17:00:00,19.0
o_863,2582,2026-02-08 12:00:00,49.0
o_864,2583,2026-01-03 13:00:00,99.0
o_865,2583,2026-02-20 09:00:00,149.0
o_866,2584,2026-01-20 12:00:00,149.0
o_867,2584,2026-03-07 14:00:00,49.0
o_868,2585,2026-02-12 16:00:00,19.0
o_869,2585,2026-03-19 18:00:00,19.0
o_870,2587,2026-02-13 16:00:00,149.0
o_871,2591,2026-03-27 09:00:00,19.0
o_872,2592,2026-02-11 09:00:00,49.0
o_873,2593,2026-01-07 09:00:00,99.0
o_874,2596,2026-01-27 13:00:00,149.0
o_875,2599,2026-02-09 11:00:00,149.0
o_876,2600,2026-01-24 09:00:00,99.0
o_877,2601,2026-02-12 13:00:00,149.0
o_878,2603,2026-01-30 17:00:00,49.0
o_879,2607,2026-01-07 12:00:00,99.0
o_880,2608,2026-03-03 14:00:00,49.0
o_881,2610,2026-01-09 18:00:00,99.0
o_882,2611,2026-03-11 12:00:00,99.0
o_883,2612,2026-03-30 14:00:00,99.0
o_884,2616,2026-02-04 18:00:00,19.0
o_885,2618,2026-01-30 10:00:00,149.0
o_886,2624,2026-02-16 14:00:00,149.0
o_887,2625,2026-02-04 13:00:00,49.0
o_888,2627,2026-02-18 12:00:00,99.0
o_889,2632,2026-03-11 15:00:00,49.0
o_890,2633,2026-01-21 12:00:00,49.0
o_891,2633,2026-01-26 15:00:00,19.0
o_892,2636,2026-01-19 14:00:00,99.0
o_893,2638,2026-01-22 13:00:00,149.0
o_894,2638,2026-01-26 18:00:00,149.0
o_895,2639,2026-02-08 12:00:00,49.0
o_896,2643,2026-02-14 16:00:00,19.0
o_897,2644,2026-02-24 12:00:00,99.0
o_898,2645,2026-02-01 09:00:00,49.0
o_899,2649,2026-01-26 12:00:00,49.0
o_900,2652,2026-02-28 11:00:00,99.0
o_901,2653,2026-03-09 16:00:00,49.0
o_902,2653,2026-03-29 13:00:00,19.0
o_903,2653,2026-03-30 16:00:00,49.0
o_904,2654,2026-02-25 12:00:00,99.0
o_905,2656,2026-02-16 16:00:00,149.0
o_906,2658,2026-02-08 09:00:00,49.0
o_907,2660,2026-01-24 14:00:00,19.0
o_908,2662,2026-01-07 15:00:00,99.0
o_909,2662,2026-01-09 17:00:00,49.0
o_910,2662,2026-01-26 14:00:00,49.0
o_911,2664,2026-01-22 18:00:00,49.0
o_912,2666,2026-01-28 10:00:00,149.0
o_913,2666,2026-02-18 09:00:00,19.0
o_914,2667,2026-03-06 15:00:00,149.0
o_915,2667,2026-03-25 11:00:00,49.0
o_916,2668,2026-01-30 18:00:00,49.0
o_917,2670,2026-02-18 16:00:00,19.0
o_918,2671,2026-01-21 10:00:00,99.0
o_919,2672,2026-02-10 15:00:00,149.0
o_920,2676,2026-02-11 16:00:00,49.0
o_921,2678,2026-02-18 09:00:00,149.0
o_922,2679,2026-02-07 09:00:00,149.0
o_923,2681,2026-02-20 13:00:00,19.0
o_924,2683,2026-01-14 13:00:00,149.0
o_925,2692,2026-03-12 09:00:00,19.0
o_926,2693,2026-01-09 12:00:00,149.0
o_927,2696,2026-02-05 09:00:00,149.0
o_928,2697,2026-02-09 16:00:00,49.0
o_929,2697,2026-03-09 16:00:00,49.0
o_930,2699,2026-01-03 16:00:00,149.0
o_931,2702,2026-02-16 17:00:00,19.0
o_932,2704,2026-01-24 18:00:00,99.0
o_933,2705,2026-01-08 09:00:00,99.0
o_934,2705,2026-02-03 17:00:00,99.0
o_935,2706,2026-02-02 10:00:00,19.0
o_936,2708,2026-01-08 18:00:00,49.0
o_937,2708,2026-01-27 14:00:00,49.0
o_938,2709,2026-01-23 15:00:00,19.0
o_939,2709,2026-01-28 09:00:00,99.0
o_940,2709,2026-02-17 11:00:00,149.0
o_941,2710,2026-01-18 10:00:00,49.0
o_942,2710,2026-01-26 18:00:00,19.0
o_943,2711,2026-02-18 11:00:00,19.0
o_944,2717,2026-01-15 12:00:00,19.0
o_945,2717,2026-03-28 18:00:00,49.0
o_946,2718,2026-03-15 17:00:00,19.0
o_947,2719,2026-01-27 12:00:00,99.0
o_948,2721,2026-01-31 15:00:00,99.0
o_949,2721,2026-02-24 15:00:00,49.0
o_950,2723,2026-01-27 11:00:00,19.0
o_951,2725,2026-03-12 13:00:00,149.0
o_952,2725,2026-03-18 09:00:00,149.0
o_953,2727,2026-03-10 09:00:00,149.0
o_954,2727,2026-03-27 14:00:00,99.0
o_955,2728,2026-01-16 12:00:00,49.0
o_956,2730,2026-01-17 13:00:00,149.0
o_957,2730,2026-01-26 13:00:00,49.0
o_958,2731,2026-02-09 15:00:00,49.0
o_959,2732,2026-01-13 15:00:00,99.0
o_960,2732,2026-01-17 09:00:00,19.0
o_961,2734,2026-01-27 12:00:00,49.0
o_962,2735,2026-01-17 14:00:00,99.0
o_963,2737,2026-01-20 10:00:00,49.0
o_964,2739,2026-01-02 16:00:00,19.0
o_965,2745,2026-01-24 16:00:00,149.0
o_966,2745,2026-02-15 14:00:00,99.0
o_967,2748,2026-01-19 11:00:00,49.0
o_968,2753,2026-01-08 16:00:00,99.0
o_969,2753,2026-02-05 12:00:00,99.0
o_970,2755,2026-02-08 18:00:00,149.0
o_971,2756,2026-02-08 14:00:00,49.0
o_972,2762,2026-01-09 14:00:00,49.0
o_973,2763,2026-02-07 16:00:00,49.0
o_974,2769,2026-02-04 09:00:00,49.0
o_975,2773,2026-03-29 18:00:00,149.0
o_976,2774,2026-01-13 14:00:00,149.0
o_977,2774,2026-02-25 16:00:00,19.0
o_978,2776,2026-01-05 10:00:00,99.0
o_979,2778,2026-02-03 14:00:00,19.0
o_980,2780,2026-01-26 18:00:00,19.0
o_981,2782,2026-01-23 17:00:00,99.0
o_982,2782,2026-03-16 18:00:00,99.0
o_983,2784,2026-01-26 16:00:00,99.0
o_984,2786,2026-01-16 15:00:00,149.0
o_985,2786,2026-02-02 17:00:00,49.0
o_986,2788,2026-02-25 15:00:00,49.0
o_987,2788,2026-03-04 17:00:00,149.0
o_988,2789,2026-03-12 12:00:00,19.0
o_989,2791,2026-02-03 18:00:00,99.0
o_990,2792,2026-01-29 11:00:00,99.0
o_991,2793,2026-01-04 09:00:00,19.0
o_992,2795,2026-01-13 18:00:00,149.0
o_993,2795,2026-02-13 13:00:00,149.0
o_994,2796,2026-03-16 09:00:00,19.0
o_995,2797,2026-01-03 12:00:00,99.0
o_996,2797,2026-02-25 10:00:00,99.0
o_997,2799,2026-01-30 09:00:00,49.0
o_998,2799,2026-02-02 18:00:00,99.0
o_999,2801,2026-01-21 14:00:00,19.0
o_1000,2801,2026-02-10 13:00:00,149.0
o_1001,2801,2026-02-12 13:00:00,149.0
o_1002,2806,2026-01-18 15:00:00,99.0
o_1003,2808,2026-03-07 13:00:00,149.0
o_1004,2812,2026-01-31 15:00:00,149.0
o_1005,2813,2026-02-13 12:00:00,19.0
o_1006,2813,2026-02-24 16:00:00,19.0
o_1007,2814,2026-02-05 12:00:00,99.0
o_1008,2814,2026-02-14 15:00:00,49.0
o_1009,2815,2026-01-24 14:00:00,149.0
o_1010,2817,2026-03-14 10:00:00,99.0
o_1011,2820,2026-01-16 11:00:00,19.0
o_1012,2820,2026-03-28 13:00:00,149.0
o_1013,2822,2026-01-03 17:00:00,99.0
o_1014,2826,2026-03-07 13:00:00,99.0
o_1015,2826,2026-03-29 13:00:00,149.0
o_1016,2828,2026-03-14 18:00:00,19.0
o_1017,2834,2026-03-18 10:00:00,149.0
o_1018,2835,2026-03-08 09:00:00,149.0
o_1019,2835,2026-03-18 16:00:00,19.0
o_1020,2836,2026-01-02 14:00:00,49.0
o_1021,2837,2026-01-20 10:00:00,149.0
o_1022,2837,2026-02-04 15:00:00,99.0
o_1023,2837,2026-03-24 14:00:00,149.0
o_1024,2838,2026-03-30 15:00:00,19.0
o_1025,2839,2026-01-09 14:00:00,49.0
o_1026,2840,2026-02-22 09:00:00,49.0
o_1027,2842,2026-02-21 10:00:00,19.0
o_1028,2845,2026-01-28 14:00:00,99.0
o_1029,2846,2026-01-05 18:00:00,149.0
o_1030,2848,2026-03-03 16:00:00,49.0
o_1031,2858,2026-01-15 10:00:00,99.0
o_1032,2859,2026-03-24 14:00:00,149.0
o_1033,2860,2026-01-09 18:00:00,49.0
o_1034,2860,2026-03-14 17:00:00,149.0
o_1035,2862,2026-01-29 12:00:00,49.0
o_1036,2864,2026-01-04 18:00:00,49.0
o_1037,2867,2026-01-15 14:00:00,149.0
o_1038,2868,2026-01-29 14:00:00,149.0
o_1039,2869,2026-01-29 13:00:00,19.0
o_1040,2870,2026-01-24 14:00:00,149.0
o_1041,2877,2026-01-01 10:00:00,49.0
o_1042,2877,2026-01-30 18:00:00,149.0
o_1043,2878,2026-03-14 18:00:00,19.0
o_1044,2883,2026-03-15 15:00:00,19.0
o_1045,2889,2026-01-03 10:00:00,19.0
o_1046,2892,2026-02-17 17:00:00,49.0
o_1047,2893,2026-02-18 12:00:00,19.0
o_1048,2893,2026-03-17 12:00:00,19.0
o_1049,2894,2026-01-18 16:00:00,49.0
o_1050,2896,2026-01-19 12:00:00,49.0
o_1051,2898,2026-02-11 16:00:00,19.0
o_1052,2902,2026-01-04 11:00:00,99.0
o_1053,2904,2026-01-15 10:00:00,99.0
o_1054,2904,2026-02-08 10:00:00,99.0
o_1055,2906,2026-01-21 13:00:00,99.0
o_1056,2906,2026-03-23 12:00:00,99.0
o_1057,2907,2026-01-16 10:00:00,19.0
o_1058,2912,2026-02-09 12:00:00,149.0
o_1059,2913,2026-01-09 17:00:00,49.0
o_1060,2913,2026-03-04 12:00:00,19.0
o_1061,2914,2026-01-31 16:00:00,19.0
o_1062,2915,2026-01-14 18:00:00,49.0
o_1063,2915,2026-01-31 12:00:00,19.0
o_1064,2915,2026-03-01 14:00:00,99.0
o_1065,2916,2026-01-15 09:00:00,99.0
o_1066,2917,2026-01-16 18:00:00,49.0
o_1067,2919,2026-03-31 12:00:00,49.0
o_1068,2921,2026-01-28 18:00:00,19.0
o_1069,2924,2026-02-01 10:00:00,49.0
o_1070,2928,2026-03-02 15:00:00,19.0
o_1071,2928,2026-03-11 13:00:00,49.0
o_1072,2929,2026-01-16 10:00:00,49.0
o_1073,2929,2026-02-01 13:00:00,149.0
o_1074,2930,2026-01-04 11:00:00,149.0
o_1075,2931,2026-01-30 12:00:00,99.0
o_1076,2932,2026-01-11 16:00:00,49.0
o_1077,2933,2026-03-22 14:00:00,49.0
o_1078,2936,2026-02-17 12:00:00,99.0
o_1079,2940,2026-01-09 17:00:00,19.0
o_1080,2944,2026-02-17 18:00:00,19.0
o_1081,2951,2026-03-28 18:00:00,19.0
o_1082,2952,2026-03-17 10:00:00,149.0
o_1083,2953,2026-01-24 13:00:00,99.0
o_1084,2954,2026-01-22 15:00:00,19.0
o_1085,2954,2026-02-03 14:00:00,99.0
o_1086,2959,2026-03-08 12:00:00,49.0
o_1087,2963,2026-01-30 12:00:00,49.0
o_1088,2965,2026-01-20 14:00:00,149.0
o_1089,2965,2026-03-23 11:00:00,49.0
o_1090,2966,2026-01-05 09:00:00,49.0
o_1091,2970,2026-01-04 13:00:00,99.0
o_1092,2972,2026-03-13 13:00:00,149.0
o_1093,2973,2026-02-05 12:00:00,149.0
o_1094,2973,2026-02-22 10:00:00,49.0
o_1095,2974,2026-02-21 17:00:00,19.0
o_1096,2976,2026-01-05 15:00:00,49.0
o_1097,2977,2026-03-28 09:00:00,49.0
o_1098,2978,2026-01-04 14:00:00,19.0
o_1099,2980,2026-01-23 14:00:00,49.0
o_1100,2981,2026-02-03 10:00:00,99.0
o_1101,2985,2026-01-28 18:00:00,49.0
o_1102,2991,2026-01-06 13:00:00,149.0
o_1103,2991,2026-01-07 14:00:00,49.0
o_1104,2993,2026-01-10 12:00:00,149.0
o_1105,2994,2026-01-12 12:00:00,99.0
o_1106,2994,2026-02-25 18:00:00,49.0
o_1107,2996,2026-02-07 09:00:00,99.0
o_1108,2996,2026-02-09 17:00:00,149.0
o_1109,2998,2026-01-26 11:00:00,99.0
o_1110,2999,2026-01-20 17:00:00,99.0
o_1111,3000,2026-02-20 09:00:00,99.0
o_1112,3000,2026-03-31 16:00:00,149.0
o_1113,3001,2026-01-28 18:00:00,149.0
o_1114,3002,2026-01-18 16:00:00,149.0
o_1115,3002,2026-01-25 14:00:00,149.0
o_1116,3003,2026-01-30 14:00:00,19.0
o_1117,3003,2026-03-24 13:00:00,19.0
o_1118,3006,2026-02-27 11:00:00,49.0
o_1119,3009,2026-01-04 13:00:00,149.0
o_1120,3009,2026-02-12 16:00:00,149.0
o_1121,3012,2026-02-24 17:00:00,49.0
o_1122,3013,2026-02-01 18:00:00,149.0
o_1123,3015,2026-01-16 18:00:00,19.0
o_1124,3019,2026-02-19 12:00:00,19.0
o_1125,3020,2026-01-08 18:00:00,149.0
o_1126,3020,2026-01-30 09:00:00,149.0
o_1127,3021,2026-01-10 17:00:00,99.0
o_1128,3025,2026-02-19 14:00:00,19.0
o_1129,3031,2026-02-26 15:00:00,19.0
o_1130,3031,2026-03-14 11:00:00,149.0
o_1131,3031,2026-03-21 09:00:00,149.0
o_1132,3032,2026-01-06 15:00:00,19.0
o_1133,3037,2026-01-30 17:00:00,49.0
o_1134,3040,2026-03-26 09:00:00,49.0
o_1135,3041,2026-02-22 14:00:00,19.0
o_1136,3043,2026-01-02 15:00:00,99.0
o_1137,3045,2026-02-18 14:00:00,19.0
o_1138,3049,2026-03-23 15:00:00,149.0
o_1139,3050,2026-02-03 17:00:00,149.0
o_1140,3050,2026-02-08 14:00:00,149.0
o_1141,3050,2026-03-03 14:00:00,49.0
o_1142,3050,2026-03-11 15:00:00,49.0
o_1143,3051,2026-01-04 13:00:00,19.0
o_1144,3052,2026-02-01 11:00:00,99.0
o_1145,3053,2026-01-11 11:00:00,149.0
o_1146,3054,2026-02-16 14:00:00,99.0
o_1147,3054,2026-03-24 09:00:00,99.0
o_1148,3056,2026-02-11 09:00:00,149.0
o_1149,3056,2026-02-16 18:00:00,19.0
o_1150,3057,2026-03-25 13:00:00,19.0
o_1151,3065,2026-03-09 10:00:00,99.0
o_1152,3070,2026-02-01 12:00:00,149.0
o_1153,3073,2026-02-19 15:00:00,149.0
o_1154,3073,2026-02-26 14:00:00,49.0
o_1155,3076,2026-02-03 15:00:00,99.0
o_1156,3077,2026-01-17 12:00:00,149.0
o_1157,3081,2026-02-27 18:00:00,19.0
