user_id,actual_churn,churn_probability,predicted_class,driver_1_feature,driver_1_shap,driver_1_text,driver_2_feature,driver_2_shap,driver_2_text,driver_3_feature,driver_3_shap,driver_3_text
2481,0,0.0002,0,sessions_recent_14d,-4.20931339263916,High recent activity with 15 sessions in last 14d (pulled churn risk DOWN by -4.21),total_events_60d,-0.5796638131141663,"High overall engagement depth (250 total events, pulled churn risk DOWN by -0.58)",days_since_last_session,-0.5031826496124268,Recent session logged 0 days ago (pulled churn risk DOWN by -0.50)
2919,0,0.0004,0,sessions_recent_14d,-4.360922813415527,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.36),days_since_last_session,-0.5505292415618896,Recent session logged 0 days ago (pulled churn risk DOWN by -0.55),total_events_60d,-0.35850122570991516,"High overall engagement depth (221 total events, pulled churn risk DOWN by -0.36)"
3932,0,0.0008,0,sessions_recent_14d,-4.28826904296875,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.29),days_since_last_session,-0.3833674490451813,Recent session logged 0 days ago (pulled churn risk DOWN by -0.38),support_ticket_count,-0.33817124366760254,Low support friction with 0 tickets (pulled churn risk DOWN by -0.34)
3967,1,0.4956,0,sessions_recent_14d,1.0498849153518677,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +1.05),days_since_last_session,0.5418083071708679,Inactive for 27 consecutive days (pushed churn risk UP by +0.54),avg_session_gap_days,0.2210896760225296,High average session gap of 1.5 days (pushed churn risk UP by +0.22)
2101,0,0.0009,0,sessions_recent_14d,-4.295287609100342,High recent activity with 9 sessions in last 14d (pulled churn risk DOWN by -4.30),total_spend_60d,0.5443236231803894,total_spend_60d = 647.0 (pushed churn risk UP (+) by +0.54),days_since_last_session,-0.5044241547584534,Recent session logged 0 days ago (pulled churn risk DOWN by -0.50)
2207,0,0.0004,0,sessions_recent_14d,-4.518158435821533,High recent activity with 13 sessions in last 14d (pulled churn risk DOWN by -4.52),days_since_last_session,-0.5622622966766357,Recent session logged 0 days ago (pulled churn risk DOWN by -0.56),total_events_60d,-0.3583064675331116,"High overall engagement depth (244 total events, pulled churn risk DOWN by -0.36)"
2400,0,0.0004,0,sessions_recent_14d,-4.455903053283691,High recent activity with 13 sessions in last 14d (pulled churn risk DOWN by -4.46),days_since_last_session,-0.5572722554206848,Recent session logged 0 days ago (pulled churn risk DOWN by -0.56),total_events_60d,-0.35831692814826965,"High overall engagement depth (232 total events, pulled churn risk DOWN by -0.36)"
1799,0,0.002,0,sessions_recent_14d,-2.7877817153930664,High recent activity with 7 sessions in last 14d (pulled churn risk DOWN by -2.79),core_feature_usage_count,-0.49310964345932007,"Strong adoption of core features (51 events, pulled churn risk DOWN by -0.49)",total_events_60d,-0.347227543592453,"High overall engagement depth (186 total events, pulled churn risk DOWN by -0.35)"
3140,0,0.0005,0,sessions_recent_14d,-4.267861366271973,High recent activity with 12 sessions in last 14d (pulled churn risk DOWN by -4.27),days_since_last_session,-0.40048927068710327,Recent session logged 0 days ago (pulled churn risk DOWN by -0.40),total_events_60d,-0.37645629048347473,"High overall engagement depth (215 total events, pulled churn risk DOWN by -0.38)"
2060,0,0.6853,1,sessions_recent_14d,1.0412952899932861,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +1.04),days_since_last_session,0.5832140445709229,Inactive for 21 consecutive days (pushed churn risk UP by +0.58),support_ticket_count,0.42520737648010254,Filed 1 support tickets in 60d (pushed churn risk UP by +0.43)
3703,1,0.7337,1,sessions_recent_14d,1.1231108903884888,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +1.12),core_feature_usage_count,0.8042924404144287,"Low adoption of core features (15 events, pushed churn risk UP by +0.80)",days_since_last_session,0.4285590946674347,Inactive for 28 consecutive days (pushed churn risk UP by +0.43)
2477,0,0.0123,0,sessions_recent_14d,-1.9255383014678955,High recent activity with 6 sessions in last 14d (pulled churn risk DOWN by -1.93),support_ticket_count,-0.38200464844703674,Low support friction with 0 tickets (pulled churn risk DOWN by -0.38),sessions_previous_14d,0.15321581065654755,sessions_previous_14d = 12.0 (pushed churn risk UP (+) by +0.15)
2610,0,0.0536,0,sessions_recent_14d,-1.1292887926101685,High recent activity with 6 sessions in last 14d (pulled churn risk DOWN by -1.13),support_ticket_count,-0.38085559010505676,Low support friction with 0 tickets (pulled churn risk DOWN by -0.38),avg_session_gap_days,0.292263925075531,High average session gap of 2.1 days (pushed churn risk UP by +0.29)
3464,0,0.0003,0,sessions_recent_14d,-4.4451518058776855,High recent activity with 12 sessions in last 14d (pulled churn risk DOWN by -4.45),days_since_last_session,-0.5555192828178406,Recent session logged 0 days ago (pulled churn risk DOWN by -0.56),total_events_60d,-0.35849082469940186,"High overall engagement depth (225 total events, pulled churn risk DOWN by -0.36)"
1024,0,0.0428,0,sessions_recent_14d,-0.45359182357788086,High recent activity with 4 sessions in last 14d (pulled churn risk DOWN by -0.45),session_drop_pct,-0.25659942626953125,"Stable/increasing activity trend (20.0% drop, pulled churn risk DOWN by -0.26)",total_events_60d,-0.21597141027450562,"High overall engagement depth (131 total events, pulled churn risk DOWN by -0.22)"
1675,0,0.0005,0,sessions_recent_14d,-4.924232006072998,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.92),total_events_60d,-0.3776782155036926,"High overall engagement depth (229 total events, pulled churn risk DOWN by -0.38)",days_since_last_session,-0.24345523118972778,Recent session logged 2 days ago (pulled churn risk DOWN by -0.24)
3523,0,0.0945,0,support_ticket_count,-1.0795658826828003,Low support friction with 0 tickets (pulled churn risk DOWN by -1.08),sessions_recent_14d,0.6516529321670532,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +0.65),days_since_last_session,0.2524363100528717,Inactive for 14 consecutive days (pushed churn risk UP by +0.25)
1737,0,0.0004,0,sessions_recent_14d,-4.298552989959717,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.30),days_since_last_session,-0.5395827293395996,Recent session logged 0 days ago (pulled churn risk DOWN by -0.54),total_events_60d,-0.3972201943397522,"High overall engagement depth (242 total events, pulled churn risk DOWN by -0.40)"
1666,0,0.0249,0,sessions_recent_14d,-1.473293662071228,High recent activity with 6 sessions in last 14d (pulled churn risk DOWN by -1.47),support_ticket_count,-0.38807812333106995,Low support friction with 0 tickets (pulled churn risk DOWN by -0.39),avg_session_duration_minutes,0.22345510125160217,avg_session_duration_minutes = 25.26 (pushed churn risk UP (+) by +0.22)
3770,0,0.001,0,sessions_recent_14d,-3.854804515838623,High recent activity with 12 sessions in last 14d (pulled churn risk DOWN by -3.85),support_ticket_count,-0.43261194229125977,Low support friction with 0 tickets (pulled churn risk DOWN by -0.43),days_since_last_session,-0.39309167861938477,Recent session logged 0 days ago (pulled churn risk DOWN by -0.39)
2390,0,0.0003,0,sessions_recent_14d,-4.107971668243408,High recent activity with 15 sessions in last 14d (pulled churn risk DOWN by -4.11),days_since_last_session,-0.42113107442855835,Recent session logged 0 days ago (pulled churn risk DOWN by -0.42),core_feature_usage_count,-0.4110370874404907,"Strong adoption of core features (56 events, pulled churn risk DOWN by -0.41)"
1075,0,0.0005,0,sessions_recent_14d,-4.38785982131958,High recent activity with 14 sessions in last 14d (pulled churn risk DOWN by -4.39),days_since_last_session,-0.40515273809432983,Recent session logged 0 days ago (pulled churn risk DOWN by -0.41),total_events_60d,-0.37905940413475037,"High overall engagement depth (250 total events, pulled churn risk DOWN by -0.38)"
3626,1,0.6634,1,sessions_recent_14d,1.1498724222183228,Recent 14-day activity dropped to 1 sessions (pushed churn risk UP by +1.15),core_feature_usage_count,0.39357680082321167,"Low adoption of core features (41 events, pushed churn risk UP by +0.39)",support_ticket_count,0.3659737706184387,Filed 1 support tickets in 60d (pushed churn risk UP by +0.37)
1878,1,0.1388,0,total_spend_60d,0.5945932865142822,total_spend_60d = 647.0 (pushed churn risk UP (+) by +0.59),days_since_last_session,-0.4781856834888458,Recent session logged 0 days ago (pulled churn risk DOWN by -0.48),unresolved_tickets,0.348947137594223,Has 1 unresolved support tickets (pushed churn risk UP by +0.35)
2713,0,0.024,0,support_ticket_count,-1.1363511085510254,Low support friction with 0 tickets (pulled churn risk DOWN by -1.14),avg_session_gap_days,-0.9362079501152039,Frequent logins with average gap of 2.8 days (pulled churn risk DOWN by -0.94),sessions_recent_14d,0.5507628321647644,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.55)
3974,0,0.0012,0,sessions_recent_14d,-2.6961679458618164,High recent activity with 7 sessions in last 14d (pulled churn risk DOWN by -2.70),days_since_last_session,-0.734825074672699,Recent session logged 0 days ago (pulled churn risk DOWN by -0.73),core_feature_usage_count,-0.4814731180667877,"Strong adoption of core features (51 events, pulled churn risk DOWN by -0.48)"
3837,0,0.0004,0,sessions_recent_14d,-4.395519256591797,High recent activity with 10 sessions in last 14d (pulled churn risk DOWN by -4.40),total_events_60d,-0.5953976511955261,"High overall engagement depth (192 total events, pulled churn risk DOWN by -0.60)",support_ticket_count,-0.3833761215209961,Low support friction with 0 tickets (pulled churn risk DOWN by -0.38)
2766,0,0.0395,0,core_feature_usage_count,-0.4005916118621826,"Strong adoption of core features (19 events, pulled churn risk DOWN by -0.40)",support_ticket_count,-0.37336987257003784,Low support friction with 0 tickets (pulled churn risk DOWN by -0.37),avg_session_duration_minutes,0.2767169177532196,avg_session_duration_minutes = 27.17 (pushed churn risk UP (+) by +0.28)
1970,0,0.0021,0,sessions_recent_14d,-2.5587894916534424,High recent activity with 7 sessions in last 14d (pulled churn risk DOWN by -2.56),total_events_60d,-0.7126402258872986,"High overall engagement depth (197 total events, pulled churn risk DOWN by -0.71)",support_ticket_count,-0.33002030849456787,Low support friction with 0 tickets (pulled churn risk DOWN by -0.33)
1939,0,0.0749,0,support_ticket_count,-1.0839005708694458,Low support friction with 0 tickets (pulled churn risk DOWN by -1.08),sessions_recent_14d,0.6969249248504639,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.70),days_since_last_session,-0.3871859610080719,Recent session logged 9 days ago (pulled churn risk DOWN by -0.39)
2316,0,0.0635,0,sessions_recent_14d,-0.6222090721130371,High recent activity with 5 sessions in last 14d (pulled churn risk DOWN by -0.62),days_since_last_session,-0.23469722270965576,Recent session logged 9 days ago (pulled churn risk DOWN by -0.23),support_ticket_count,0.17727842926979065,Filed 1 support tickets in 60d (pushed churn risk UP by +0.18)
1268,1,0.7886,1,sessions_recent_14d,1.2130998373031616,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +1.21),support_ticket_count,0.9432961940765381,Filed 2 support tickets in 60d (pushed churn risk UP by +0.94),unresolved_tickets,0.696301281452179,Has 1 unresolved support tickets (pushed churn risk UP by +0.70)
3922,0,0.0002,0,sessions_recent_14d,-4.164800643920898,High recent activity with 9 sessions in last 14d (pulled churn risk DOWN by -4.16),core_feature_usage_count,-0.5111717581748962,"Strong adoption of core features (59 events, pulled churn risk DOWN by -0.51)",days_since_last_session,-0.4941248297691345,Recent session logged 0 days ago (pulled churn risk DOWN by -0.49)
2348,0,0.1144,0,sessions_recent_14d,-0.37420418858528137,High recent activity with 4 sessions in last 14d (pulled churn risk DOWN by -0.37),days_since_last_session,-0.35520291328430176,Recent session logged 5 days ago (pulled churn risk DOWN by -0.36),total_spend_60d,0.3188874125480652,total_spend_60d = 617.0 (pushed churn risk UP (+) by +0.32)
2735,0,0.0006,0,sessions_recent_14d,-4.266236305236816,High recent activity with 10 sessions in last 14d (pulled churn risk DOWN by -4.27),days_since_last_session,-0.4930873215198517,Recent session logged 0 days ago (pulled churn risk DOWN by -0.49),support_ticket_count,-0.3689471483230591,Low support friction with 0 tickets (pulled churn risk DOWN by -0.37)
2560,0,0.0007,0,sessions_recent_14d,-4.189446449279785,High recent activity with 8 sessions in last 14d (pulled churn risk DOWN by -4.19),days_since_last_session,-0.4153307378292084,Recent session logged 0 days ago (pulled churn risk DOWN by -0.42),support_ticket_count,-0.3333049416542053,Low support friction with 0 tickets (pulled churn risk DOWN by -0.33)
3567,0,0.0006,0,sessions_recent_14d,-4.4313645362854,High recent activity with 9 sessions in last 14d (pulled churn risk DOWN by -4.43),core_feature_usage_count,-0.4774307608604431,"Strong adoption of core features (51 events, pulled churn risk DOWN by -0.48)",total_events_60d,-0.40989160537719727,"High overall engagement depth (200 total events, pulled churn risk DOWN by -0.41)"
3901,0,0.0004,0,sessions_recent_14d,-4.663058280944824,High recent activity with 13 sessions in last 14d (pulled churn risk DOWN by -4.66),total_events_60d,-0.4270171821117401,"High overall engagement depth (253 total events, pulled churn risk DOWN by -0.43)",support_ticket_count,-0.3013256788253784,Low support friction with 0 tickets (pulled churn risk DOWN by -0.30)
2854,0,0.0005,0,sessions_recent_14d,-4.047357559204102,High recent activity with 10 sessions in last 14d (pulled churn risk DOWN by -4.05),core_feature_usage_count,-0.6050902009010315,"Strong adoption of core features (46 events, pulled churn risk DOWN by -0.61)",support_ticket_count,-0.4258003830909729,Low support friction with 0 tickets (pulled churn risk DOWN by -0.43)
1450,0,0.0004,0,sessions_recent_14d,-4.41102409362793,High recent activity with 10 sessions in last 14d (pulled churn risk DOWN by -4.41),total_events_60d,-0.6425170302391052,"High overall engagement depth (225 total events, pulled churn risk DOWN by -0.64)",support_ticket_count,-0.32889750599861145,Low support friction with 0 tickets (pulled churn risk DOWN by -0.33)
3999,1,0.0962,0,support_ticket_count,-0.4641614258289337,Low support friction with 0 tickets (pulled churn risk DOWN by -0.46),session_drop_pct,0.4150783121585846,Session volume dropped by 70.0% in final 14d (pushed churn risk UP by +0.42),days_since_last_session,-0.3675480782985687,Recent session logged 5 days ago (pulled churn risk DOWN by -0.37)
2717,0,0.0005,0,sessions_recent_14d,-4.277281284332275,High recent activity with 15 sessions in last 14d (pulled churn risk DOWN by -4.28),days_since_last_session,-0.5059041380882263,Recent session logged 0 days ago (pulled churn risk DOWN by -0.51),support_ticket_count,-0.33462637662887573,Low support friction with 0 tickets (pulled churn risk DOWN by -0.33)
2617,0,0.0008,0,sessions_recent_14d,-4.123415946960449,High recent activity with 8 sessions in last 14d (pulled churn risk DOWN by -4.12),support_ticket_count,-0.3310721516609192,Low support friction with 0 tickets (pulled churn risk DOWN by -0.33),days_since_last_session,-0.3063342869281769,Recent session logged 0 days ago (pulled churn risk DOWN by -0.31)
2351,0,0.5471,1,sessions_recent_14d,0.9742671251296997,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +0.97),days_since_last_session,0.5000165700912476,Inactive for 21 consecutive days (pushed churn risk UP by +0.50),support_ticket_count,0.39624303579330444,Filed 1 support tickets in 60d (pushed churn risk UP by +0.40)
1209,0,0.0008,0,sessions_recent_14d,-4.236700534820557,High recent activity with 10 sessions in last 14d (pulled churn risk DOWN by -4.24),support_ticket_count,-0.3522937297821045,Low support friction with 0 tickets (pulled churn risk DOWN by -0.35),total_events_60d,-0.15439262986183167,"High overall engagement depth (163 total events, pulled churn risk DOWN by -0.15)"
1247,0,0.0003,0,sessions_recent_14d,-4.270665168762207,High recent activity with 9 sessions in last 14d (pulled churn risk DOWN by -4.27),days_since_last_session,-0.5292755961418152,Recent session logged 0 days ago (pulled churn risk DOWN by -0.53),support_ticket_count,-0.2960353493690491,Low support friction with 0 tickets (pulled churn risk DOWN by -0.30)
2375,0,0.2325,0,sessions_recent_14d,0.815081775188446,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.82),support_ticket_count,-0.7787551879882812,Low support friction with 0 tickets (pulled churn risk DOWN by -0.78),sessions_previous_14d,0.20957772433757782,sessions_previous_14d = 8.0 (pushed churn risk UP (+) by +0.21)
3182,0,0.0195,0,support_ticket_count,-1.2916333675384521,Low support friction with 0 tickets (pulled churn risk DOWN by -1.29),avg_session_gap_days,-0.9925618171691895,Frequent logins with average gap of 2.9 days (pulled churn risk DOWN by -0.99),sessions_recent_14d,0.5926088094711304,Recent 14-day activity dropped to 1 sessions (pushed churn risk UP by +0.59)
1563,0,0.0111,0,support_ticket_count,-1.2070376873016357,Low support friction with 0 tickets (pulled churn risk DOWN by -1.21),avg_session_gap_days,-1.0271673202514648,Frequent logins with average gap of 2.8 days (pulled churn risk DOWN by -1.03),sessions_recent_14d,0.5448518991470337,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.54)
2881,0,0.0304,0,support_ticket_count,-0.46066009998321533,Low support friction with 0 tickets (pulled churn risk DOWN by -0.46),days_since_last_session,-0.264860063791275,Recent session logged 2 days ago (pulled churn risk DOWN by -0.26),core_feature_usage_count,-0.16913746297359467,"Strong adoption of core features (39 events, pulled churn risk DOWN by -0.17)"
1345,0,0.004,0,sessions_recent_14d,-2.54805588722229,High recent activity with 7 sessions in last 14d (pulled churn risk DOWN by -2.55),support_ticket_count,-0.36041855812072754,Low support friction with 0 tickets (pulled churn risk DOWN by -0.36),total_events_60d,-0.26038017868995667,"High overall engagement depth (174 total events, pulled churn risk DOWN by -0.26)"
2162,0,0.0003,0,sessions_recent_14d,-4.121826171875,High recent activity with 13 sessions in last 14d (pulled churn risk DOWN by -4.12),total_events_60d,-0.62247633934021,"High overall engagement depth (252 total events, pulled churn risk DOWN by -0.62)",days_since_last_session,-0.47644883394241333,Recent session logged 0 days ago (pulled churn risk DOWN by -0.48)
2695,0,0.0663,0,days_since_last_session,-0.18996486067771912,Recent session logged 7 days ago (pulled churn risk DOWN by -0.19),total_spend_60d,-0.15488670766353607,total_spend_60d = 58.0 (pushed churn risk DOWN (-) by -0.15),support_ticket_count,0.1175156757235527,Filed 1 support tickets in 60d (pushed churn risk UP by +0.12)
3780,0,0.0622,0,support_ticket_count,-0.9256582856178284,Low support friction with 0 tickets (pulled churn risk DOWN by -0.93),sessions_recent_14d,0.6305655837059021,Recent 14-day activity dropped to 1 sessions (pushed churn risk UP by +0.63),days_since_last_session,-0.3695865571498871,Recent session logged 9 days ago (pulled churn risk DOWN by -0.37)
3992,0,0.0025,0,sessions_recent_14d,-4.037572383880615,High recent activity with 12 sessions in last 14d (pulled churn risk DOWN by -4.04),total_spend_60d,0.6578754782676697,total_spend_60d = 647.0 (pushed churn risk UP (+) by +0.66),avg_session_gap_days,0.3611389398574829,High average session gap of 1.3 days (pushed churn risk UP by +0.36)
1950,0,0.007,0,sessions_recent_14d,-1.594288945198059,High recent activity with 6 sessions in last 14d (pulled churn risk DOWN by -1.59),support_ticket_count,-0.35702353715896606,Low support friction with 0 tickets (pulled churn risk DOWN by -0.36),core_feature_usage_count,-0.2544001638889313,"Strong adoption of core features (35 events, pulled churn risk DOWN by -0.25)"
1681,0,0.0007,0,sessions_recent_14d,-4.509726524353027,High recent activity with 12 sessions in last 14d (pulled churn risk DOWN by -4.51),total_events_60d,-0.6016991138458252,"High overall engagement depth (210 total events, pulled churn risk DOWN by -0.60)",total_spend_60d,0.5484645962715149,total_spend_60d = 896.0 (pushed churn risk UP (+) by +0.55)
2566,0,0.0361,0,support_ticket_count,-1.24422287940979,Low support friction with 0 tickets (pulled churn risk DOWN by -1.24),sessions_recent_14d,0.5862618088722229,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.59),avg_session_gap_days,-0.45601072907447815,Frequent logins with average gap of 2.7 days (pulled churn risk DOWN by -0.46)
2100,0,0.0002,0,sessions_recent_14d,-4.090938568115234,High recent activity with 13 sessions in last 14d (pulled churn risk DOWN by -4.09),avg_session_duration_minutes,-0.5737580060958862,avg_session_duration_minutes = 27.59 (pushed churn risk DOWN (-) by -0.57),total_events_60d,-0.5716705322265625,"High overall engagement depth (232 total events, pulled churn risk DOWN by -0.57)"
1574,0,0.3959,0,sessions_recent_14d,0.8808653950691223,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +0.88),support_ticket_count,-0.7301443815231323,Low support friction with 0 tickets (pulled churn risk DOWN by -0.73),days_since_last_session,0.7253480553627014,Inactive for 27 consecutive days (pushed churn risk UP by +0.73)
3777,0,0.1183,0,sessions_recent_14d,-0.9961092472076416,High recent activity with 7 sessions in last 14d (pulled churn risk DOWN by -1.00),sessions_previous_14d,0.6014876365661621,sessions_previous_14d = 2.0 (pushed churn risk UP (+) by +0.60),session_drop_pct,0.39971232414245605,Session volume dropped by -250.0% in final 14d (pushed churn risk UP by +0.40)
3879,0,0.0007,0,sessions_recent_14d,-4.095188617706299,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.10),days_since_last_session,-0.4001583158969879,Recent session logged 0 days ago (pulled churn risk DOWN by -0.40),support_ticket_count,-0.35466963052749634,Low support friction with 0 tickets (pulled churn risk DOWN by -0.35)
1976,0,0.0003,0,sessions_recent_14d,-4.622576713562012,High recent activity with 9 sessions in last 14d (pulled churn risk DOWN by -4.62),core_feature_usage_count,-0.5383685231208801,"Strong adoption of core features (51 events, pulled churn risk DOWN by -0.54)",total_events_60d,-0.40989160537719727,"High overall engagement depth (193 total events, pulled churn risk DOWN by -0.41)"
3504,1,0.5329,1,sessions_recent_14d,1.0499638319015503,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +1.05),days_since_last_session,0.527767539024353,Inactive for 27 consecutive days (pushed churn risk UP by +0.53),support_ticket_count,0.42103782296180725,Filed 1 support tickets in 60d (pushed churn risk UP by +0.42)
2920,0,0.0737,0,support_ticket_count,-0.8869310021400452,Low support friction with 0 tickets (pulled churn risk DOWN by -0.89),sessions_recent_14d,0.6698676347732544,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.67),days_since_last_session,-0.322380393743515,Recent session logged 9 days ago (pulled churn risk DOWN by -0.32)
3157,1,0.7982,1,sessions_recent_14d,1.1176561117172241,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +1.12),days_since_last_session,0.7852743268013,Inactive for 21 consecutive days (pushed churn risk UP by +0.79),core_feature_usage_count,0.529322624206543,"Low adoption of core features (43 events, pushed churn risk UP by +0.53)"
1227,0,0.5198,1,sessions_recent_14d,1.166548728942871,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +1.17),days_since_last_session,0.4990391135215759,Inactive for 28 consecutive days (pushed churn risk UP by +0.50),support_ticket_count,0.42343538999557495,Filed 1 support tickets in 60d (pushed churn risk UP by +0.42)
2090,1,0.0209,0,sessions_recent_14d,-1.6492496728897095,High recent activity with 7 sessions in last 14d (pulled churn risk DOWN by -1.65),core_feature_usage_count,0.4077756106853485,"Low adoption of core features (25 events, pushed churn risk UP by +0.41)",support_ticket_count,-0.3449832797050476,Low support friction with 0 tickets (pulled churn risk DOWN by -0.34)
2213,0,0.6913,1,sessions_recent_14d,1.014391541481018,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +1.01),avg_session_gap_days,0.8062461614608765,High average session gap of 1.3 days (pushed churn risk UP by +0.81),support_ticket_count,-0.7327451109886169,Low support friction with 0 tickets (pulled churn risk DOWN by -0.73)
3012,1,0.024,0,support_ticket_count,-1.076324224472046,Low support friction with 0 tickets (pulled churn risk DOWN by -1.08),avg_session_gap_days,-1.0312724113464355,Frequent logins with average gap of 2.7 days (pulled churn risk DOWN by -1.03),sessions_recent_14d,0.5508150458335876,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.55)
2498,1,0.2246,0,sessions_recent_14d,0.890664279460907,Recent 14-day activity dropped to 0 sessions (pushed churn risk UP by +0.89),support_ticket_count,-0.6652353405952454,Low support friction with 0 tickets (pulled churn risk DOWN by -0.67),core_feature_usage_count,-0.6125231385231018,"Strong adoption of core features (35 events, pulled churn risk DOWN by -0.61)"
1567,0,0.0005,0,sessions_recent_14d,-4.932711124420166,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.93),total_events_60d,-0.32070043683052063,"High overall engagement depth (253 total events, pulled churn risk DOWN by -0.32)",days_since_last_session,-0.27840274572372437,Recent session logged 3 days ago (pulled churn risk DOWN by -0.28)
3566,0,0.0635,0,support_ticket_count,-0.9083280563354492,Low support friction with 0 tickets (pulled churn risk DOWN by -0.91),sessions_recent_14d,0.7031298875808716,Recent 14-day activity dropped to 1 sessions (pushed churn risk UP by +0.70),days_since_last_session,-0.32937538623809814,Recent session logged 8 days ago (pulled churn risk DOWN by -0.33)
3049,0,0.0004,0,sessions_recent_14d,-4.311742782592773,High recent activity with 9 sessions in last 14d (pulled churn risk DOWN by -4.31),total_events_60d,-0.5019949078559875,"High overall engagement depth (181 total events, pulled churn risk DOWN by -0.50)",days_since_last_session,-0.4410249888896942,Recent session logged 0 days ago (pulled churn risk DOWN by -0.44)
2302,0,0.0004,0,sessions_recent_14d,-4.364039897918701,High recent activity with 10 sessions in last 14d (pulled churn risk DOWN by -4.36),core_feature_usage_count,-0.4327257573604584,"Strong adoption of core features (46 events, pulled churn risk DOWN by -0.43)",support_ticket_count,-0.3623771369457245,Low support friction with 0 tickets (pulled churn risk DOWN by -0.36)
1749,0,0.0003,0,sessions_recent_14d,-4.3083014488220215,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.31),core_feature_usage_count,-0.5276984572410583,"Strong adoption of core features (51 events, pulled churn risk DOWN by -0.53)",total_events_60d,-0.4911409318447113,"High overall engagement depth (203 total events, pulled churn risk DOWN by -0.49)"
1618,0,0.0361,0,sessions_recent_14d,-0.6581827998161316,High recent activity with 5 sessions in last 14d (pulled churn risk DOWN by -0.66),support_ticket_count,-0.502811849117279,Low support friction with 0 tickets (pulled churn risk DOWN by -0.50),total_events_60d,-0.3479578495025635,"High overall engagement depth (187 total events, pulled churn risk DOWN by -0.35)"
2193,0,0.0188,0,days_since_last_session,-0.7237259149551392,Recent session logged 0 days ago (pulled churn risk DOWN by -0.72),support_ticket_count,-0.42399168014526367,Low support friction with 0 tickets (pulled churn risk DOWN by -0.42),avg_session_duration_minutes,-0.339559406042099,avg_session_duration_minutes = 28.15 (pushed churn risk DOWN (-) by -0.34)
2142,0,0.0005,0,sessions_recent_14d,-4.961515426635742,High recent activity with 13 sessions in last 14d (pulled churn risk DOWN by -4.96),avg_session_gap_days,0.34198856353759766,High average session gap of 1.0 days (pushed churn risk UP by +0.34),core_feature_usage_count,-0.30837786197662354,"Strong adoption of core features (55 events, pulled churn risk DOWN by -0.31)"
1719,0,0.0306,0,core_feature_usage_count,-0.6715172529220581,"Strong adoption of core features (46 events, pulled churn risk DOWN by -0.67)",sessions_recent_14d,-0.4497128427028656,High recent activity with 4 sessions in last 14d (pulled churn risk DOWN by -0.45),days_since_last_session,-0.288989782333374,Recent session logged 5 days ago (pulled churn risk DOWN by -0.29)
3541,0,0.0007,0,sessions_recent_14d,-4.328469753265381,High recent activity with 11 sessions in last 14d (pulled churn risk DOWN by -4.33),days_since_last_session,-0.459509015083313,Recent session logged 0 days ago (pulled churn risk DOWN by -0.46),total_events_60d,-0.3983879089355469,"High overall engagement depth (260 total events, pulled churn risk DOWN by -0.40)"
3943,0,0.0008,0,sessions_recent_14d,-4.255387306213379,High recent activity with 9 sessions in last 14d (pulled churn risk DOWN by -4.26),days_since_last_session,-0.4580317437648773,Recent session logged 0 days ago (pulled churn risk DOWN by -0.46),total_events_60d,-0.39607444405555725,"High overall engagement depth (234 total events, pulled churn risk DOWN by -0.40)"
1014,0,0.0694,0,support_ticket_count,-1.0050040483474731,Low support friction with 0 tickets (pulled churn risk DOWN by -1.01),sessions_recent_14d,0.6804850101470947,Recent 14-day activity dropped to 2 sessions (pushed churn risk UP by +0.68),days_since_last_session,-0.4285479187965393,Recent session logged 8 days ago (pulled churn risk DOWN by -0.43)
3371,0,0.0008,0,sessions_recent_14d,-4.371408939361572,High recent activity with 10 sessions in last 14d (pulled churn risk DOWN by -4.37),support_ticket_count,-0.38320499658584595,Low support friction with 0 tickets (pulled churn risk DOWN by -0.38),total_events_60d,-0.2113926112651825,"High overall engagement depth (176 total events, pulled churn risk DOWN by -0.21)"
